epoch,loss,val_loss
0,30.066963713509697,8.51832343510219
1,8.303734234401158,7.706424399784633
2,7.774150862012591,7.176372609819684
3,7.257581778935024,6.879578290666853
4,7.057920455932617,6.770654038020543
5,6.8837892532348635,6.642779527391706
6,6.656755065917968,6.50247140611921
7,6.590331322806222,6.444684668949672
8,6.489551230839321,6.228755651201521
9,6.4224980899265836,6.146587835039411
10,6.206918689182826,6.047467013767787
11,6.00251579284668,5.761814607892718
12,5.878649153028216,5.722836467197963
13,5.7178202084132606,5.527732399531773
14,5.638782337733677,5.503519317081996
15,5.49157041822161,5.408183070591518
16,5.417383425576347,5.258963680267334
17,5.356500571114676,5.0830023493085585
18,5.200852489471435,5.04422344480242
19,5.161474255153111,4.9858492033822195
20,5.065751498086112,4.862737669263567
21,4.9726811817714145,4.780212075369699
22,4.937212562561035,4.794419942583357
23,4.852248954772949,4.66781347819737
24,4.819767338888986,4.724380207061768
25,4.858443519047328,4.759919534410749
26,4.760408878326416,4.804321002960205
27,4.734312534332275,4.661224133627755
28,4.794575636727469,4.627316393171038
29,4.676148319244385,4.534794017246791
30,4.625483730861119,4.597104031699044
31,4.633383573804583,4.625824042728969
32,4.630903720855713,4.457472433362688
33,4.566346141270229,4.444801003592355
34,4.544270978655134,4.404782063620431
35,4.601541451045445,4.510684326716832
36,4.49708617074149,4.507919093540736
37,4.479270812443325,4.422316019875662
38,4.499389321463449,4.497491455078125
39,4.4642564501081194,4.350729778834752
40,4.412950910840716,4.285074901580811
41,4.428954996381488,4.340668065207345
42,4.355673633302961,4.340536199297223
43,4.445454570225307,4.2469647543770925
44,4.347887182235718,4.331910460335868
45,4.367808607646397,4.248627471923828
46,4.338469539369855,4.254373128073556
47,4.273430790219988,4.286702987125942
48,4.349328279495239,4.274423108782087
49,4.2104824406760075,4.163740771157401
50,4.243262577056885,4.091454356057303
51,4.252309669767107,4.167562566484723
52,4.303224522726876,4.074442795344761
53,4.203976161139352,4.24457620893206
54,4.154659141813005,4.255533449990409
55,4.163657719748361,4.081631660461426
56,4.154178592136928,4.157287188938686
57,4.118819911139352,4.157058143615723
58,4.1620082105909075,4.076567690713065
59,4.156928212302072,4.155345126560756
60,4.189244297572545,4.095361164637974
61,4.1119107859475275,4.057366030556815
62,4.106872279303414,4.157029002053397
63,4.17835647719247,4.098550047193255
64,4.127092742919922,4.10615724836077
65,4.033605759484427,3.9644871166774203
66,4.090385437011719,4.037106473105294
67,4.134473705291748,4.097258417946952
68,4.112027944837298,4.1188485826764785
69,4.041401311329433,4.015858132498605
70,4.0274072238377165,3.814430774961199
71,4.026919167382377,4.002317374093192
72,4.077285405567714,3.9458937917436874
73,4.052409934997558,4.021358462742397
74,4.053456463132586,4.022820118495396
75,4.0090298857007705,3.9157102039882115
76,3.9519194058009557,3.9993686062949045
77,4.021335567746844,4.0193675518035885
78,4.039477682113647,3.902307367324829
79,4.011463281086513,4.000329051698957
80,3.9798805168696814,4.1225732258387975
81,3.91880464553833,3.935312468664987
82,4.010142551149641,3.9123403208596366
83,3.932729135240827,3.7694410937173024
84,3.8928192615509034,3.9551598821367535
85,3.8369040625435966,3.922086068562099
86,3.9428462845938546,3.9092982496534074
87,3.878843607221331,3.870442008972168
88,3.9174523081098283,3.863430799756731
89,3.8985541343688963,3.8563720839364186
90,3.8953300271715436,3.959275123051235
91,3.830177402496338,3.907932472229004
92,3.8222701481410435,3.7516641684940883
93,3.860367012023926,3.8547300066266743
94,3.8957338673727855,3.8986332825251986
95,3.85169495173863,3.777304172515869
96,3.8652778897966655,3.7632920605795723
97,3.8471934318542482,3.9060202053615023
98,3.872219344547817,3.88036242212568
99,3.8256734234946115,3.7266830716814314
100,3.6982042585100445,3.753669091633388
101,3.8067849704197476,3.6805101462772916
102,3.838425670351301,3.8078931740352084
103,3.853643465042114,3.7502330575670513
104,3.8241751875196184,3.675077908379691
105,3.8069350855691093,3.789631748199463
106,3.729468025479998,3.814798620768956
107,3.8652379853384837,3.83861631665911
108,3.712324128832136,3.7310928549085345
109,3.8108826637268067,3.8999208109719414
110,3.7796721254076275,3.819963182721819
111,3.7850347178322927,3.803364453996931
112,3.7449680396488736,3.9375085149492537
113,3.7301081453050884,3.7587067604064943
114,3.7135782991136823,3.7400949478149412
115,3.8057093007223948,3.688204663140433
116,3.7446172714233397,3.682722500392369
117,3.685431957244873,3.7698961871010916
118,3.699056305204119,3.83304967880249
119,3.7230235712868827,3.6016787324632915
120,3.708297790799822,3.593851886476789
121,3.745163447516305,3.661411850793021
122,3.7360956941332137,3.71344998223441
123,3.8240871020725797,3.759924513953073
124,3.7110440458570206,3.6816380092075893
125,3.6969253199441092,3.786384916305542
126,3.647408103942871,3.6270821843828474
127,3.7115303652627127,3.6453929151807514
128,3.6786539213997975,3.7904024805341447
129,3.6927387986864364,3.619758926119123
130,3.658677775519235,3.661259549004691
131,3.6500838552202497,3.601696981702532
132,3.6083591188703266,3.839812619345529
133,3.670813144956316,3.7703935963766915
134,3.6734036581856864,3.755784007481166
135,3.6777210439954486,3.7145379815782817
136,3.653346102578299,3.691005618231637
