epoch,loss,val_loss
0,20.65933347429548,8.27424659729004
1,7.896063586643764,7.552856458936419
2,7.272797230311802,7.108203492845807
3,6.808607632773263,6.831160054888044
4,6.518830694471087,6.35064321245466
5,6.261423369816371,6.184517070225307
6,6.099238531930106,6.004478563581194
7,5.926318863459996,5.811265414101737
8,5.703113051823207,5.624603802817209
9,5.624057851518903,5.48713572365897
10,5.473175702776228,5.437026705060687
11,5.301961135864258,5.1436278343200685
12,5.204312542506627,5.081769193921771
13,5.216114834376744,5.057551329476492
14,5.062702029091971,4.940386199951172
15,4.97189678464617,4.992943000793457
16,5.012966333116804,4.959051867893764
17,4.858704444340297,4.741639423370361
18,4.840807560511998,4.777724293300084
19,4.822352341243199,4.730890819004604
20,4.752262319837298,4.71040073122297
21,4.718978786468506,4.773749692099435
22,4.6832461902073454,4.64722409929548
23,4.645120934077672,4.629290444510324
24,4.5921019894736155,4.5175505638122555
25,4.545222112110683,4.7156137875148225
26,4.598194285801479,4.595085620880127
27,4.511198370797294,4.432506247929164
28,4.446481534412929,4.291650104522705
29,4.5178979328700475,4.490926579066685
30,4.419993414197649,4.276403645106725
31,4.397198956353324,4.347607408251081
32,4.389829853602818,4.3279057911464145
33,4.377434301376343,4.3626179695129395
34,4.3091517993382045,4.4337568964277
35,4.296295533861433,4.263824476514544
36,4.398912525177002,4.312959848131452
37,4.249408510753087,4.196713536126273
38,4.279872914722987,4.25603723526001
39,4.222308118002755,4.23569529397147
40,4.303181041990007,4.417696857452393
41,4.187948969432286,4.215174497876848
42,4.17648002079555,4.159747246333531
43,4.234287084851946,4.214177908216204
44,4.178886910847255,4.150222955431257
45,4.21164915221078,4.190843949999128
46,4.2175758361816404,4.258664989471436
47,4.119958407538277,4.095128890446254
48,4.103454439980643,4.01511059488569
49,4.106617702756609,4.021867711203439
50,4.087667492457799,4.183269630159651
51,4.083837277548653,4.024076318740844
52,4.036398029327392,4.087713466371809
53,4.010158061981201,4.0569348199026924
54,4.097643981661116,4.363697896684919
55,4.039837333134242,4.036979654857091
56,4.018806627818516,3.9996062551225933
57,4.001472016743251,4.003549194335937
58,3.9822383880615235,4.018989760535104
59,4.032755953924997,3.9943748814719062
60,3.9456689630235946,3.952220290047782
61,3.9215737342834474,3.952087538582938
62,3.957176910127912,3.990361295427595
63,3.9898008142198833,4.152758421216692
64,3.9857955455780028,4.007564912523542
65,4.047649458476475,4.050915895189558
66,3.922656467982701,3.907713760648455
67,3.9335670607430595,3.986708334514073
68,3.9156788962227957,3.8313390391213553
69,3.871620259966169,3.9156997885022844
70,3.872117498942784,3.8632043566022602
71,3.915466853550502,3.8462468555995395
72,3.894594873700823,3.9264365536825996
73,3.8371878623962403,3.851591696058001
74,3.893139362335205,3.912351506096976
75,3.8698360919952393,3.9480862889971053
76,3.852327653339931,3.8436311994280135
77,3.729336486543928,4.009728213718959
78,3.8082369872501918,3.9333186217716762
79,3.881011138643537,3.852232701437814
80,3.7541721616472516,3.904140533719744
81,3.775717421940395,3.876015363420759
82,3.820329604830061,3.9733575548444477
83,3.771791274206979,3.795827238900321
84,3.7330503940582274,3.8156290667397634
85,3.848303072793143,4.037878308977399
86,3.773198093686785,3.786884948185512
87,3.8005075863429476,3.854939671925136
88,3.873978172029768,3.8080522537231447
89,3.840321397781372,3.9507754462105886
90,3.8378139223371233,3.7675888674599785
91,3.777936267852783,3.9020965235573906
92,3.8065752029418944,3.710664565222604
93,3.634869432449341,3.6800388608660017
94,3.6966506481170653,3.7556846005575997
95,3.780252299989973,3.8277869497026717
96,3.732885149547032,3.825120251519339
