epoch,loss,val_loss
0,214.76988909585134,13.95624029976981
1,14.071137755257743,13.636686461312431
2,13.748541014535087,13.297190366472517
3,13.487288529532297,12.997646032060896
4,13.049959128243582,12.827619906834194
5,12.863757923671178,12.659074183872768
6,12.695454570225307,12.546227618626185
7,12.52674743107387,12.430617959158761
8,12.406517028808594,12.253590175083705
9,12.4452545438494,12.190083176749093
10,12.220560891287667,12.111533982413155
11,12.092614310128349,12.006598554338728
12,12.073194885253907,11.90992990221296
13,11.878816086905344,11.817735317775181
14,11.821399007524763,11.733857836042132
15,11.726570320129394,11.658625194004603
16,11.670370973859514,11.534781156267439
17,11.679426438467843,11.49339152744838
18,11.516909408569337,11.416767801557269
19,11.605368941170829,11.394202968052456
20,11.549315643310546,11.319964272635323
21,11.509083993094308,11.2352418082101
22,11.352522795540946,11.22081742967878
23,11.305297143118722,11.15345322745187
24,11.234685679844448,11.053021676199776
25,11.080238614763532,11.033122634887695
26,11.011095918927873,10.969382667541504
27,10.896150997706822,10.904777363368444
28,10.872608593532018,10.81749439239502
29,10.8181884765625,10.764039230346679
30,10.744550241742814,10.709015274047852
31,10.68816100529262,10.693998527526855
32,10.647480773925782,10.609504672459193
33,10.648600333077567,10.58637935093471
34,10.60294690813337,10.50315363747733
35,10.529558971949987,10.441560282026018
36,10.49527233668736,10.44904738834926
37,10.38827999659947,10.423642349243163
38,10.346866934640067,10.354142107282366
39,10.323556327819825,10.29772025517055
40,10.262983431134906,10.271287618364607
41,10.171195466177805,10.212352589198522
42,10.14725080217634,10.175889778137208
43,10.084043094090053,10.130729648045131
44,10.086282866341728,10.085431916373116
45,10.004350471496583,10.036827114650182
46,9.992581748962403,9.974724170139858
47,9.903562300545829,9.948430633544922
48,9.893367276872908,9.92730759211949
49,9.876139177594865,9.890206663949149
50,9.830761364528112,9.838524382455008
51,9.814736856733049,9.790177236284528
52,9.734782218933105,9.765031242370606
53,9.68141337803432,9.734333283560616
54,9.65764342716762,9.685704776218959
55,9.629541996547154,9.624160085405622
56,9.604474476405553,9.574792534964425
57,9.550525529044014,9.556249019077846
58,9.553124754769462,9.553072438921248
59,9.507429422651018,9.50752089364188
60,9.432218851361956,9.4569881439209
61,9.381550080435616,9.413062722342355
62,9.386249841962542,9.378997993469238
63,9.358810806274414,9.343325069972447
64,9.371712548392159,9.34644707271031
65,9.328571564810616,9.314161218915666
66,9.244355828421456,9.235595866612025
67,9.20995900290353,9.233521924700057
68,9.15653967176165,9.200999505179269
69,9.10875791822161,9.153876604352678
70,9.10609667641776,9.145778465270997
71,9.04225526537214,9.116535077776227
72,9.014144052777972,9.083794702802386
73,9.020301927839007,9.071768760681152
74,8.975190135410854,9.038367571149553
75,8.981070000784738,8.978466279166085
76,8.90656394958496,8.970789691380093
77,8.851505661010743,8.889362825666154
78,8.866537312098911,8.889051355634416
79,8.88349985395159,8.885689381190709
80,8.854040363856724,8.864794921875
81,8.813277626037598,8.822401182992119
82,8.745966012137277,8.785376984732492
83,8.707915687561036,8.754932403564453
84,8.71616851261684,8.741701562064035
85,8.67784699031285,8.693596730913434
86,8.622096824645997,8.661910220554896
87,8.625594057355608,8.632228633335659
88,18.721593066624234,9.292425400870187
89,11.421665600367955,9.245619201660157
90,10.732370376586914,9.16271882738386
91,10.809662737165178,9.054491860525948
92,10.786190332685198,9.007288415091379
93,10.711566652570452,8.980124964032854
94,10.450829151698521,8.930765424455915
95,10.608638436453683,8.899657412937708
96,10.437935093470982,8.861916814531599
97,9.980504144941058,8.791436386108398
98,10.160087203979492,8.76292302267892
99,10.279091371808732,8.758444213867188
